web-scraper-order,web-scraper-start-url,sequences,sequences-href
"1663256040-3046","http://www.allergenonline.org/databasebrowse.shtml","140089347","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=140089347"
"1663256040-3047","http://www.allergenonline.org/databasebrowse.shtml","140089349","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=140089349"
"1663256040-3048","http://www.allergenonline.org/databasebrowse.shtml","140089351","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=140089351"
"1663256040-3049","http://www.allergenonline.org/databasebrowse.shtml","730035","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=730035"
"1663256040-3050","http://www.allergenonline.org/databasebrowse.shtml","27530349","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=27530349"
"1663256040-3051","http://www.allergenonline.org/databasebrowse.shtml","76097507","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=76097507"
"1663256040-3052","http://www.allergenonline.org/databasebrowse.shtml","156106765","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=156106765"
"1663256040-3053","http://www.allergenonline.org/databasebrowse.shtml","37958161","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=37958161"
"1663256040-3054","http://www.allergenonline.org/databasebrowse.shtml","387178006","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=387178006"
"1663256040-3055","http://www.allergenonline.org/databasebrowse.shtml","305387429","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=305387429"
"1663256040-3056","http://www.allergenonline.org/databasebrowse.shtml","119633260","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=119633260"
"1663256040-3057","http://www.allergenonline.org/databasebrowse.shtml","119633262","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=119633262"
"1663256040-3058","http://www.allergenonline.org/databasebrowse.shtml","119633264","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=119633264"
"1663256040-3059","http://www.allergenonline.org/databasebrowse.shtml","1359436","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1359436"
"1663256040-3060","http://www.allergenonline.org/databasebrowse.shtml","13785807","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=13785807"
"1663256040-3061","http://www.allergenonline.org/databasebrowse.shtml","685432820","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=685432820"
"1663256040-3062","http://www.allergenonline.org/databasebrowse.shtml","729979","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=729979"
"1663256040-3063","http://www.allergenonline.org/databasebrowse.shtml","1545803","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1545803"
"1663256040-3064","http://www.allergenonline.org/databasebrowse.shtml","217306","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=217306"
"1663256040-3065","http://www.allergenonline.org/databasebrowse.shtml","217308","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=217308"
"1663256040-3066","http://www.allergenonline.org/databasebrowse.shtml","17978844","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=17978844"
"1663256040-3067","http://www.allergenonline.org/databasebrowse.shtml","55859470","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=55859470"
"1663256040-3068","http://www.allergenonline.org/databasebrowse.shtml","55859468","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=55859468"
"1663256040-3069","http://www.allergenonline.org/databasebrowse.shtml","55859466","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=55859466"
"1663256040-3070","http://www.allergenonline.org/databasebrowse.shtml","76097511","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=76097511"
"1663256040-3071","http://www.allergenonline.org/databasebrowse.shtml","256631558","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=256631558"
"1663256040-3072","http://www.allergenonline.org/databasebrowse.shtml","37958157","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=37958157"
"1663256040-3073","http://www.allergenonline.org/databasebrowse.shtml","387178018","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=387178018"
"1663256040-3074","http://www.allergenonline.org/databasebrowse.shtml","217304","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=217304"
"1663256040-3075","http://www.allergenonline.org/databasebrowse.shtml","124696217","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=124696217"
"1663256040-3076","http://www.allergenonline.org/databasebrowse.shtml","1314736","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1314736"
"1663256040-3077","http://www.allergenonline.org/databasebrowse.shtml","163638970","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=163638970"
"1663256040-3078","http://www.allergenonline.org/databasebrowse.shtml","218203816","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=218203816"
"1663256040-3079","http://www.allergenonline.org/databasebrowse.shtml","218203818","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=218203818"
"1663256040-3080","http://www.allergenonline.org/databasebrowse.shtml","1311457","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1311457"
"1663256040-3081","http://www.allergenonline.org/databasebrowse.shtml","404371","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=404371"
"1663256040-3082","http://www.allergenonline.org/databasebrowse.shtml","218203826","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=218203826"
"1663256040-3083","http://www.allergenonline.org/databasebrowse.shtml","218203828","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=218203828"
"1663256040-3084","http://www.allergenonline.org/databasebrowse.shtml","6808530","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=6808530"
"1663256040-3085","http://www.allergenonline.org/databasebrowse.shtml","37958165","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=37958165"
"1663256040-3086","http://www.allergenonline.org/databasebrowse.shtml","218203832","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=218203832"
"1663256040-3087","http://www.allergenonline.org/databasebrowse.shtml","685432798","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=685432798"
"1663256040-3088","http://www.allergenonline.org/databasebrowse.shtml","27550039","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=27550039"
"1663256040-3089","http://www.allergenonline.org/databasebrowse.shtml","1098871171","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1098871171"
"1663256040-3090","http://www.allergenonline.org/databasebrowse.shtml","612487835","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=612487835"
"1663256040-3091","http://www.allergenonline.org/databasebrowse.shtml","685848330","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=685848330"
"1663256040-3092","http://www.allergenonline.org/databasebrowse.shtml","685848328","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=685848328"
"1663256040-3093","http://www.allergenonline.org/databasebrowse.shtml","685848326","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=685848326"
"1663256040-3094","http://www.allergenonline.org/databasebrowse.shtml","685848324","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=685848324"
"1663256040-3095","http://www.allergenonline.org/databasebrowse.shtml","685848322","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=685848322"
"1663256040-3096","http://www.allergenonline.org/databasebrowse.shtml","685848320","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=685848320"
"1663256040-3097","http://www.allergenonline.org/databasebrowse.shtml","685848318","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=685848318"
"1663256040-3098","http://www.allergenonline.org/databasebrowse.shtml","685848316","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=685848316"
"1663256040-3099","http://www.allergenonline.org/databasebrowse.shtml","751425403","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=751425403"
"1663256040-3100","http://www.allergenonline.org/databasebrowse.shtml","37958171","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=37958171"
"1663256040-3101","http://www.allergenonline.org/databasebrowse.shtml","685432826","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=685432826"
"1663256040-3102","http://www.allergenonline.org/databasebrowse.shtml","685432824","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=685432824"
"1663256040-3103","http://www.allergenonline.org/databasebrowse.shtml","127205","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=127205"
"1663256040-3104","http://www.allergenonline.org/databasebrowse.shtml","15072346","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=15072346"
"1663256040-3105","http://www.allergenonline.org/databasebrowse.shtml","1561006359","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1561006359"
"1663256040-3106","http://www.allergenonline.org/databasebrowse.shtml","1561006361","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1561006361"
"1663256040-3107","http://www.allergenonline.org/databasebrowse.shtml","1561006369","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1561006369"
"1663256040-3108","http://www.allergenonline.org/databasebrowse.shtml","1561006371","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1561006371"
"1663256040-3109","http://www.allergenonline.org/databasebrowse.shtml","1250175281","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1250175281"
"1663256040-3110","http://www.allergenonline.org/databasebrowse.shtml","67975089","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=67975089"
"1663256040-3111","http://www.allergenonline.org/databasebrowse.shtml","78128018","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=78128018"
"1663256040-3112","http://www.allergenonline.org/databasebrowse.shtml","188485735","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=188485735"
"1663256040-3113","http://www.allergenonline.org/databasebrowse.shtml","922664427","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=922664427"
"1663256040-3114","http://www.allergenonline.org/databasebrowse.shtml","1338184716","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1338184716"
"1663256040-3115","http://www.allergenonline.org/databasebrowse.shtml","1250329008","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=1250329008"
"1663256040-3116","http://www.allergenonline.org/databasebrowse.shtml","21725560","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=21725560"
"1663256040-3117","http://www.allergenonline.org/databasebrowse.shtml","21725562","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=21725562"
"1663256040-3118","http://www.allergenonline.org/databasebrowse.shtml","21725564","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=21725564"
"1663256040-3119","http://www.allergenonline.org/databasebrowse.shtml","21725566","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=21725566"
"1663256040-3120","http://www.allergenonline.org/databasebrowse.shtml","21725568","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=21725568"
"1663256040-3121","http://www.allergenonline.org/databasebrowse.shtml","21725570","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=21725570"
"1663256040-3122","http://www.allergenonline.org/databasebrowse.shtml","21725572","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=21725572"
"1663256040-3123","http://www.allergenonline.org/databasebrowse.shtml","21725574","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=21725574"
"1663256040-3124","http://www.allergenonline.org/databasebrowse.shtml","21725576","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=21725576"
"1663256040-3125","http://www.allergenonline.org/databasebrowse.shtml","21725578","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=21725578"
"1663256040-3126","http://www.allergenonline.org/databasebrowse.shtml","21725580","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=21725580"
"1663256040-3127","http://www.allergenonline.org/databasebrowse.shtml","61608445","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=61608445"
"1663256040-3128","http://www.allergenonline.org/databasebrowse.shtml","83754033","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=83754033"
"1663256040-3129","http://www.allergenonline.org/databasebrowse.shtml","157696052","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=157696052"
"1663256040-3130","http://www.allergenonline.org/databasebrowse.shtml","223365887","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=223365887"
"1663256040-3131","http://www.allergenonline.org/databasebrowse.shtml","195933901","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=195933901"
"1663256040-3132","http://www.allergenonline.org/databasebrowse.shtml","256095986","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=256095986"
"1663256040-3133","http://www.allergenonline.org/databasebrowse.shtml","387592","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=387592"
"1663256040-3134","http://www.allergenonline.org/databasebrowse.shtml","511953","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=511953"
"1663256040-3135","http://www.allergenonline.org/databasebrowse.shtml","387178004","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=387178004"
"1663256040-3136","http://www.allergenonline.org/databasebrowse.shtml","76097505","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=76097505"
"1663256040-3137","http://www.allergenonline.org/databasebrowse.shtml","2353266","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=2353266"
"1663256040-3138","http://www.allergenonline.org/databasebrowse.shtml","2440053","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=2440053"
"1663256040-3139","http://www.allergenonline.org/databasebrowse.shtml","80553470","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=80553470"
"1663256040-3140","http://www.allergenonline.org/databasebrowse.shtml","208970286","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=208970286"
"1663256040-3141","http://www.allergenonline.org/databasebrowse.shtml","37778944","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=37778944"
"1663256040-3142","http://www.allergenonline.org/databasebrowse.shtml","302035350","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=302035350"
"1663256040-3143","http://www.allergenonline.org/databasebrowse.shtml","20385544","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=20385544"
"1663256040-3144","http://www.allergenonline.org/databasebrowse.shtml","21465915","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=21465915"
"1663256040-3145","http://www.allergenonline.org/databasebrowse.shtml","21725582","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=21725582"
"1663256040-3146","http://www.allergenonline.org/databasebrowse.shtml","21725584","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=21725584"
"1663256040-3147","http://www.allergenonline.org/databasebrowse.shtml","21725586","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=21725586"
"1663256040-3148","http://www.allergenonline.org/databasebrowse.shtml","21725588","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=21725588"
"1663256040-3149","http://www.allergenonline.org/databasebrowse.shtml","21725590","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=21725590"
"1663256040-3150","http://www.allergenonline.org/databasebrowse.shtml","21725592","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=21725592"
"1663256040-3151","http://www.allergenonline.org/databasebrowse.shtml","21725594","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=21725594"
"1663256040-3152","http://www.allergenonline.org/databasebrowse.shtml","21725596","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=21725596"
"1663256040-3153","http://www.allergenonline.org/databasebrowse.shtml","21725600","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=21725600"
"1663256040-3154","http://www.allergenonline.org/databasebrowse.shtml","21725602","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=21725602"
"1663256040-3155","http://www.allergenonline.org/databasebrowse.shtml","21725604","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=21725604"
"1663256040-3156","http://www.allergenonline.org/databasebrowse.shtml","76097509","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=76097509"
"1663256040-3157","http://www.allergenonline.org/databasebrowse.shtml","99644635","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=99644635"
"1663256040-3158","http://www.allergenonline.org/databasebrowse.shtml","110560872","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=110560872"
"1663256040-3159","http://www.allergenonline.org/databasebrowse.shtml","157829757","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=157829757"
"1663256040-3160","http://www.allergenonline.org/databasebrowse.shtml","164415595","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=164415595"
"1663256040-3161","http://www.allergenonline.org/databasebrowse.shtml","9280543","http://www.ncbi.nlm.nih.gov/entrez/viewer.fcgi?db=protein&val=9280543"
